split,pair_id,candidate_class,pred_class,correct,active_units_count,top_units,top_values
train,v5bpair_00989,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"834,262,819,618,417,158,787,591,429,180,1012,350","0.238173,0.235504,0.231659,0.226638,0.218606,0.193769,0.190829,0.182088,0.181284,0.180405,0.178431,0.174029"
train,v5bpair_00990,suelo_urbano,suelo_urbano,True,122,"379,265,3,411,652,713,568,1012,899,67,942,322","0.333536,0.315545,0.294432,0.264697,0.249409,0.244834,0.241146,0.232794,0.226109,0.221965,0.219517,0.218303"
train,v5bpair_00991,suelo_urbano,suelo_urbano,True,122,"442,140,899,568,3,429,711,375,913,758,379,1008","0.215249,0.208238,0.192152,0.191524,0.184697,0.180705,0.179448,0.179187,0.178784,0.165817,0.163945,0.159009"
train,v5bpair_00992,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"618,819,262,472,834,591,399,220,815,998,367,350","0.242277,0.240110,0.228238,0.208672,0.193147,0.176368,0.171733,0.166531,0.162820,0.159418,0.158648,0.158575"
train,v5bpair_00994,vegetacion_densa,vegetacion_densa,True,122,"650,612,291,655,517,794,830,837,325,275,635,148","0.289811,0.268207,0.259495,0.251468,0.234344,0.225281,0.223400,0.208678,0.193015,0.191593,0.187798,0.182901"
train,v5bpair_00995,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"49,593,485,635,709,904,786,650,132,61,837,476","0.284948,0.269172,0.245663,0.234641,0.232621,0.212821,0.211202,0.209411,0.205510,0.201750,0.200646,0.200272"
train,v5bpair_00996,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"1,692,711,530,848,998,75,49,772,14,386,1018","0.278815,0.246875,0.227801,0.225442,0.220764,0.217847,0.206204,0.196063,0.194318,0.191812,0.186912,0.179416"
train,v5bpair_00997,ozono_anomalo,ozono_anomalo,True,122,"251,974,541,390,411,163,606,432,960,106,415,532","0.250895,0.243261,0.221654,0.219201,0.197560,0.195711,0.194721,0.185716,0.185443,0.170717,0.166001,0.165696"
train,v5bpair_00998,vegetacion_densa,vegetacion_densa,True,122,"674,269,204,229,961,605,981,729,148,524,583,275","0.297966,0.270985,0.251936,0.247468,0.245593,0.239566,0.228992,0.224441,0.221030,0.218972,0.217380,0.213057"
train,v5bpair_00999,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,692,61,269,998,837,830,952,492,346,474,721","0.215734,0.211690,0.200485,0.186186,0.163147,0.160389,0.158327,0.151927,0.150728,0.149154,0.139396,0.139089"
train,v5bpair_01001,ozono_anomalo,ozono_anomalo,True,122,"606,830,974,541,692,182,432,660,444,1,402,270","0.283287,0.246905,0.244066,0.242282,0.237237,0.235489,0.225429,0.219985,0.212237,0.198971,0.190500,0.189704"
train,v5bpair_01002,vegetacion_densa,vegetacion_densa,True,122,"612,674,568,275,204,524,269,952,956,187,14,729","0.300554,0.282823,0.269230,0.260313,0.256477,0.251897,0.249357,0.230005,0.213946,0.200298,0.188223,0.185421"
train,v5bpair_01003,contaminacion_alta_SO2,contaminacion_alta_NO2,False,122,"600,515,635,883,709,998,367,959,332,633,536,1006","0.287530,0.264357,0.255624,0.248765,0.234137,0.228761,0.227648,0.219044,0.217977,0.214254,0.212705,0.204308"
train,v5bpair_01004,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"591,220,265,359,189,530,323,429,868,926,191,321","0.172912,0.161631,0.159953,0.153469,0.147941,0.146218,0.146064,0.144745,0.140588,0.139742,0.137468,0.135009"
train,v5bpair_01006,suelo_urbano,suelo_urbano,True,122,"568,288,379,5,652,3,928,956,53,913,776,442","0.513361,0.474003,0.466713,0.457798,0.441907,0.437897,0.437164,0.396938,0.390541,0.388973,0.383688,0.379924"
train,v5bpair_01008,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,321,998,566,1019,635,269,485,600,758,617,605","0.271128,0.255230,0.248603,0.229517,0.222922,0.210897,0.210517,0.207769,0.204120,0.199276,0.197172,0.191727"
train,v5bpair_01009,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,758,661,708,603,422,80,1019,635,1,909,566","0.302766,0.252346,0.244864,0.244808,0.244406,0.235051,0.209325,0.202457,0.201249,0.196957,0.189471,0.189372"
train,v5bpair_01010,ozono_anomalo,contaminacion_alta_SO2,False,122,"566,1019,1,692,422,841,605,860,445,432,386,791","0.426393,0.405997,0.380560,0.339357,0.338839,0.278111,0.277717,0.277579,0.256003,0.253741,0.240608,0.222135"
train,v5bpair_01011,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"367,323,262,630,201,220,37,773,896,293,704,708","0.258067,0.223751,0.211229,0.188167,0.184026,0.177603,0.168060,0.167374,0.166472,0.165743,0.165466,0.165094"
train,v5bpair_01012,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"367,600,1006,23,158,429,332,515,834,545,336,708","0.268107,0.244822,0.211524,0.203810,0.203383,0.196149,0.194214,0.181663,0.175941,0.170935,0.166749,0.164056"
train,v5bpair_01015,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"692,711,998,269,422,14,904,49,1019,635,485,869","0.203733,0.192295,0.187118,0.185377,0.181054,0.178903,0.177089,0.175968,0.175133,0.174986,0.169338,0.167306"
train,v5bpair_01017,ozono_anomalo,ozono_anomalo,True,122,"830,541,269,270,692,360,432,773,415,711,552,531","0.313978,0.265587,0.254751,0.252849,0.234608,0.232937,0.232523,0.232294,0.225031,0.210906,0.204990,0.201797"
train,v5bpair_01019,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"541,819,606,127,669,546,686,29,1,442,463,732","0.198510,0.180170,0.170544,0.165092,0.158848,0.156948,0.155541,0.154057,0.153617,0.151173,0.149135,0.147852"
train,v5bpair_01021,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"870,133,1000,1006,620,959,106,293,883,1003,158,34","0.209156,0.207078,0.196216,0.187878,0.183834,0.182670,0.180802,0.157651,0.156828,0.151740,0.149411,0.147916"
train,v5bpair_01024,suelo_urbano,suelo_urbano,True,122,"3,928,288,652,379,568,5,26,317,442,747,350","0.612095,0.588645,0.582138,0.563417,0.542900,0.520958,0.514101,0.466506,0.461928,0.452059,0.442353,0.431170"
train,v5bpair_01025,vegetacion_densa,vegetacion_densa,True,122,"269,14,275,583,346,270,204,961,531,612,291,355","0.389607,0.358596,0.304603,0.278726,0.260108,0.239733,0.219449,0.217440,0.216995,0.215528,0.214560,0.197662"
train,v5bpair_01026,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"541,703,350,156,836,669,367,745,538,439,548,201","0.283383,0.220504,0.217787,0.200276,0.198695,0.192986,0.187466,0.179996,0.169276,0.168904,0.162842,0.160439"
train,v5bpair_01031,suelo_urbano,suelo_urbano,True,122,"5,652,606,541,350,265,747,442,669,317,3,899","0.329541,0.307092,0.304044,0.297593,0.275073,0.236652,0.223054,0.210289,0.206168,0.196592,0.185635,0.185336"
train,v5bpair_01033,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"262,367,350,868,622,745,591,204,830,156,37,564","0.346336,0.298874,0.296236,0.263484,0.256337,0.255788,0.237085,0.224293,0.222873,0.221688,0.214543,0.210626"
train,v5bpair_01034,suelo_urbano,suelo_urbano,True,122,"928,3,379,288,652,568,350,26,442,5,899,524","0.578754,0.565359,0.544170,0.542900,0.530206,0.524586,0.518183,0.510903,0.494440,0.474911,0.448054,0.438528"
train,v5bpair_01035,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"1019,692,711,269,422,830,758,605,202,566,1,510","0.289861,0.282771,0.257622,0.249405,0.217980,0.216938,0.208791,0.199673,0.188922,0.188280,0.182802,0.180822"
train,v5bpair_01037,ozono_anomalo,ozono_anomalo,True,122,"182,830,377,321,415,53,974,444,745,669,541,29","0.321293,0.308751,0.289399,0.267028,0.258921,0.257569,0.254203,0.251940,0.246323,0.242657,0.231009,0.230413"
train,v5bpair_01038,vegetacion_densa,vegetacion_densa,True,122,"346,583,143,14,39,534,961,269,816,905,568,848","0.296717,0.266553,0.212252,0.203106,0.190849,0.185571,0.182471,0.182384,0.177858,0.177683,0.176178,0.175981"
train,v5bpair_01039,ozono_anomalo,ozono_anomalo,True,122,"251,1,163,323,218,519,541,455,432,477,106,606","0.313584,0.280357,0.261316,0.260267,0.252079,0.247740,0.238112,0.231807,0.231084,0.228007,0.217604,0.217561"
train,v5bpair_01040,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"1,841,711,1019,758,660,566,692,936,998,757,1018","0.369760,0.287878,0.259945,0.259108,0.253556,0.247247,0.235779,0.235388,0.232945,0.231760,0.230560,0.225302"
train,v5bpair_01041,ozono_anomalo,ozono_anomalo,True,122,"270,251,606,1,773,747,541,531,692,201,455,8","0.281323,0.279818,0.275015,0.271413,0.259210,0.252371,0.247242,0.246100,0.218720,0.216137,0.207912,0.201991"
train,v5bpair_01042,ozono_anomalo,ozono_anomalo,True,122,"265,669,408,745,323,1,660,317,282,8,239,191","0.356325,0.342308,0.331341,0.309952,0.278202,0.264461,0.259502,0.255996,0.253858,0.242096,0.235107,0.228115"
train,v5bpair_01045,vegetacion_densa,vegetacion_densa,True,122,"49,848,905,612,650,837,135,681,275,655,517,346","0.279858,0.243092,0.239609,0.237370,0.229860,0.210674,0.208809,0.207602,0.206391,0.196009,0.193713,0.191099"
train,v5bpair_01046,suelo_urbano,suelo_urbano,True,122,"3,652,928,568,288,379,26,5,350,140,442,913","0.670974,0.636982,0.631978,0.590965,0.581354,0.554778,0.537522,0.490363,0.461532,0.452720,0.452529,0.447968"
train,v5bpair_01047,ozono_anomalo,ozono_anomalo,True,122,"566,809,860,1,692,269,1019,617,841,220,445,909","0.352164,0.338003,0.320270,0.316090,0.313766,0.279658,0.277514,0.268767,0.267113,0.263626,0.252527,0.248125"
train,v5bpair_01048,vegetacion_densa,vegetacion_densa,True,122,"14,269,335,346,650,143,605,612,88,961,204,952","0.297767,0.283313,0.283081,0.274896,0.253889,0.238734,0.234820,0.232656,0.230003,0.213208,0.212236,0.210745"
train,v5bpair_01049,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"915,904,745,998,370,1005,868,4,220,879,731,5","0.301863,0.269174,0.256130,0.250235,0.212039,0.205518,0.203884,0.202613,0.196097,0.191040,0.187753,0.185334"
train,v5bpair_01050,ozono_anomalo,ozono_anomalo,True,122,"606,541,323,960,1,350,836,317,265,218,669,882","0.274135,0.244383,0.242787,0.235562,0.229529,0.225473,0.222081,0.211677,0.209080,0.207935,0.207662,0.204221"
train,v5bpair_01052,vegetacion_densa,vegetacion_densa,True,122,"269,612,432,976,643,650,390,147,961,277,672,566","0.233936,0.231311,0.225592,0.225026,0.210239,0.209123,0.202333,0.201239,0.200545,0.197121,0.195186,0.194772"
train,v5bpair_01053,ozono_anomalo,ozono_anomalo,True,122,"711,606,692,978,182,98,432,541,411,660,386,960","0.355348,0.352398,0.268152,0.248499,0.230547,0.227593,0.219554,0.215923,0.215856,0.206342,0.205528,0.201834"
train,v5bpair_01054,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"386,692,432,566,711,617,791,903,1019,1,269,721","0.285534,0.281493,0.249801,0.241426,0.233138,0.225747,0.208226,0.208145,0.204794,0.202622,0.185072,0.182667"
train,v5bpair_01055,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"262,350,367,745,220,836,819,630,151,591,618,577","0.278997,0.259356,0.221279,0.214470,0.211879,0.206911,0.200852,0.196192,0.188645,0.186793,0.186781,0.185592"
train,v5bpair_01056,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"269,830,321,711,583,605,485,415,33,220,593,635","0.267668,0.229185,0.208592,0.199134,0.195130,0.184806,0.170761,0.155022,0.150820,0.149836,0.148672,0.148133"
train,v5bpair_01057,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"883,1003,904,600,472,834,929,571,259,959,277,935","0.195377,0.194742,0.194433,0.188245,0.184142,0.181858,0.174737,0.172182,0.169627,0.166111,0.163316,0.162664"
train,v5bpair_01058,ozono_anomalo,ozono_anomalo,True,122,"1,669,691,974,660,612,323,270,566,338,833,29","0.372102,0.297686,0.286253,0.279523,0.235926,0.235511,0.230482,0.221916,0.218069,0.214847,0.212507,0.211997"
train,v5bpair_01059,vegetacion_densa,vegetacion_densa,True,122,"346,335,275,456,524,583,961,39,14,269,210,959","0.289087,0.260982,0.221831,0.210945,0.210608,0.207506,0.203110,0.187846,0.186948,0.185396,0.183748,0.182836"
train,v5bpair_01062,ozono_anomalo,ozono_anomalo,True,122,"432,541,974,269,531,415,270,870,402,566,390,251","0.298500,0.274731,0.271539,0.269475,0.264214,0.258497,0.258306,0.250557,0.250470,0.238640,0.237930,0.232900"
train,v5bpair_01063,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"904,488,947,530,685,367,704,415,321,770,127,745","0.223635,0.198765,0.189990,0.185399,0.182552,0.180995,0.177886,0.172782,0.172657,0.170819,0.169518,0.168441"
train,v5bpair_01065,suelo_urbano,suelo_urbano,True,122,"3,288,568,928,379,652,26,913,5,956,899,53","0.790594,0.771745,0.764455,0.759179,0.704417,0.704351,0.676872,0.587753,0.560245,0.532110,0.529672,0.525235"
train,v5bpair_01066,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"112,127,904,4,947,488,392,580,845,198,998,679","0.302498,0.284378,0.259487,0.228379,0.222373,0.217507,0.210535,0.209257,0.205515,0.196934,0.196528,0.191430"
train,v5bpair_01067,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"600,332,998,545,220,118,1006,758,367,1009,659,158","0.293015,0.260735,0.229804,0.229649,0.216278,0.209136,0.206578,0.203769,0.200705,0.195396,0.187865,0.186308"
train,v5bpair_01068,vegetacion_densa,vegetacion_densa,True,122,"269,961,360,805,180,877,275,816,148,711,952,902","0.247976,0.239674,0.216262,0.197911,0.196897,0.190674,0.188834,0.184029,0.180112,0.177813,0.177176,0.176386"
train,v5bpair_01069,suelo_urbano,suelo_urbano,True,122,"4,350,618,928,747,568,713,787,265,5,3,8","0.288783,0.249092,0.247315,0.246111,0.226196,0.222122,0.220051,0.210371,0.208050,0.207308,0.196940,0.194188"
train,v5bpair_01071,suelo_urbano,suelo_urbano,True,122,"379,568,3,4,913,322,899,652,53,140,442,265","0.364288,0.363048,0.357605,0.344573,0.305049,0.296219,0.295025,0.283526,0.265210,0.250892,0.246996,0.238384"
train,v5bpair_01072,ozono_anomalo,ozono_anomalo,True,122,"660,1,323,669,201,990,251,182,708,218,865,762","0.382926,0.294161,0.270734,0.268043,0.251737,0.246192,0.232083,0.219204,0.218706,0.218228,0.207878,0.197281"
train,v5bpair_01073,vegetacion_densa,vegetacion_densa,True,122,"269,346,674,88,524,532,566,270,355,335,605,612","0.357426,0.316453,0.301248,0.295679,0.279995,0.279963,0.274257,0.265694,0.261165,0.258383,0.251006,0.250492"
train,v5bpair_01074,ozono_anomalo,ozono_anomalo,True,122,"218,432,46,251,323,446,1,462,519,161,531,951","0.286711,0.258085,0.252202,0.249170,0.223646,0.218836,0.215669,0.213870,0.201167,0.198769,0.197232,0.194130"
train,v5bpair_01076,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,1,23,998,692,554,569,709,758,513,780,772","0.320913,0.307144,0.300333,0.266338,0.263697,0.260570,0.259150,0.254796,0.253431,0.242607,0.239031,0.235502"
train,v5bpair_01077,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"417,220,651,190,998,359,836,819,485,669,787,703","0.151685,0.147901,0.147145,0.146216,0.146127,0.142869,0.139697,0.138165,0.137336,0.135387,0.134849,0.134625"
train,v5bpair_01080,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"1,530,419,191,711,660,513,998,476,780,692,432","0.338030,0.247683,0.229421,0.212638,0.211617,0.211148,0.207573,0.205296,0.194002,0.192958,0.189460,0.186401"
train,v5bpair_01081,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"904,711,998,709,49,485,770,496,936,510,167,75","0.281420,0.279837,0.260138,0.246349,0.238898,0.225991,0.218436,0.206371,0.204843,0.194725,0.194574,0.194327"
train,v5bpair_01082,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"269,830,711,485,605,566,603,650,758,962,635,624","0.259794,0.258147,0.243077,0.239367,0.220364,0.203059,0.202040,0.200588,0.196233,0.193565,0.190690,0.188306"
train,v5bpair_01084,suelo_urbano,suelo_urbano,True,122,"568,4,899,442,956,140,3,562,652,913,350,756","0.296804,0.293491,0.268936,0.263245,0.250616,0.249269,0.244265,0.241740,0.239944,0.237672,0.235729,0.230371"
train,v5bpair_01085,vegetacion_densa,vegetacion_densa,True,122,"568,148,291,269,654,711,976,375,524,229,655,684","0.357971,0.322762,0.290992,0.272101,0.271577,0.268063,0.261776,0.260979,0.259003,0.253333,0.252965,0.252822"
train,v5bpair_01086,suelo_urbano,suelo_urbano,True,122,"568,3,379,899,288,26,652,4,956,928,861,140","0.720492,0.580790,0.556264,0.525877,0.519700,0.516317,0.490898,0.464231,0.455846,0.445574,0.439685,0.426265"
train,v5bpair_01087,vegetacion_densa,vegetacion_densa,True,122,"269,568,976,229,711,961,643,655,277,654,148,180","0.260436,0.239783,0.238346,0.237953,0.236413,0.234673,0.228838,0.215791,0.213438,0.197085,0.192845,0.192014"
train,v5bpair_01089,suelo_urbano,suelo_urbano,True,122,"3,568,928,288,652,26,379,899,140,5,442,956","0.820963,0.805808,0.791557,0.762655,0.738865,0.693419,0.686026,0.593085,0.566629,0.566403,0.562550,0.542459"
train,v5bpair_01090,suelo_urbano,suelo_urbano,True,122,"568,3,288,928,652,379,899,26,442,5,350,397","0.706507,0.695558,0.665705,0.662799,0.643277,0.610007,0.596119,0.592082,0.535435,0.527448,0.521823,0.496463"
train,v5bpair_01091,ozono_anomalo,ozono_anomalo,True,122,"541,669,978,182,660,974,270,606,745,773,980,415","0.385834,0.305770,0.296598,0.267646,0.267289,0.258915,0.250924,0.245015,0.213073,0.209247,0.208677,0.207302"
train,v5bpair_01092,suelo_urbano,suelo_urbano,True,122,"379,3,899,568,652,5,861,140,442,713,350,505","0.323773,0.309939,0.276615,0.254225,0.253346,0.244930,0.221245,0.218833,0.213571,0.201026,0.198980,0.195891"
train,v5bpair_01094,vegetacion_densa,vegetacion_densa,True,122,"981,568,204,524,238,976,269,275,374,961,650,1008","0.288931,0.260479,0.250991,0.244919,0.236873,0.232875,0.227630,0.225006,0.219509,0.210644,0.204145,0.202715"
train,v5bpair_01095,vegetacion_densa,vegetacion_densa,True,122,"269,650,655,961,291,605,568,277,612,375,88,976","0.342266,0.307827,0.307796,0.303857,0.302583,0.301205,0.274481,0.267159,0.263713,0.259042,0.257041,0.248265"
train,v5bpair_01096,ozono_anomalo,ozono_anomalo,True,122,"669,541,151,321,98,974,408,317,833,1,455,538","0.310293,0.288592,0.282416,0.279432,0.274811,0.254707,0.236564,0.215055,0.214277,0.213764,0.207232,0.203669"
train,v5bpair_01099,vegetacion_densa,vegetacion_densa,True,122,"961,612,127,162,346,583,229,355,674,335,180,681","0.231785,0.229211,0.225350,0.220502,0.216964,0.193429,0.179191,0.160932,0.160206,0.159741,0.158419,0.152571"
train,v5bpair_01100,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"566,711,1,1019,692,422,841,809,758,770,791,971","0.316403,0.296195,0.279038,0.251684,0.239216,0.222693,0.218111,0.207344,0.200614,0.200370,0.195472,0.193464"
train,v5bpair_01101,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"49,772,617,1,29,1019,476,692,566,721,989,432","0.307405,0.280766,0.254972,0.253912,0.244758,0.242840,0.240895,0.237576,0.228650,0.224003,0.223911,0.207664"
train,v5bpair_01105,suelo_urbano,suelo_urbano,True,122,"928,568,3,288,379,652,5,26,442,913,956,53","0.771805,0.716757,0.702027,0.680446,0.651276,0.650630,0.570265,0.545607,0.502731,0.500022,0.496533,0.496444"
train,v5bpair_01109,ozono_anomalo,ozono_anomalo,True,122,"1,692,251,606,711,432,531,270,402,1019,161,66","0.470811,0.412342,0.284756,0.266131,0.257517,0.243166,0.239230,0.232648,0.232211,0.226191,0.225563,0.223055"
train,v5bpair_01111,ozono_anomalo,ozono_anomalo,True,122,"669,660,926,282,323,408,745,377,321,220,1,191","0.293043,0.276076,0.264098,0.247820,0.247037,0.238244,0.237403,0.223162,0.211376,0.207912,0.207865,0.201316"
train,v5bpair_01113,ozono_anomalo,ozono_anomalo,True,122,"541,606,293,836,270,182,388,960,251,467,377,809","0.316823,0.275707,0.236349,0.230200,0.225419,0.220370,0.217148,0.210585,0.195081,0.194590,0.194217,0.187063"
train,v5bpair_01118,suelo_urbano,suelo_urbano,True,122,"568,899,397,3,379,956,652,26,4,861,140,5","0.530800,0.390095,0.388422,0.387268,0.377179,0.376833,0.364640,0.360760,0.360441,0.354378,0.354077,0.352879"
train,v5bpair_01120,ozono_anomalo,ozono_anomalo,True,122,"541,606,711,251,432,467,946,960,978,455,67,745","0.420454,0.344745,0.308550,0.271255,0.267425,0.262509,0.259458,0.258652,0.255174,0.248762,0.241828,0.237991"
train,v5bpair_01121,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"591,367,787,630,417,262,819,189,618,926,323,530","0.221088,0.198355,0.175288,0.171935,0.171524,0.168602,0.168572,0.163807,0.161219,0.160103,0.159667,0.157086"
train,v5bpair_01122,vegetacion_densa,vegetacion_densa,True,122,"981,568,275,961,650,374,534,672,524,1008,127,566","0.216775,0.216261,0.195815,0.194959,0.184980,0.181309,0.179859,0.176718,0.172286,0.171557,0.170286,0.169094"
train,v5bpair_01124,ozono_anomalo,ozono_anomalo,True,122,"1,606,660,669,978,98,672,864,411,251,213,287","0.309389,0.262184,0.247511,0.242017,0.237115,0.223192,0.212781,0.208263,0.199287,0.197689,0.187728,0.183430"
train,v5bpair_01125,ozono_anomalo,ozono_anomalo,True,122,"1,251,46,432,455,541,949,106,163,960,519,836","0.328124,0.324035,0.293418,0.289008,0.269938,0.267026,0.256986,0.249460,0.245195,0.240067,0.235811,0.227908"
train,v5bpair_01126,vegetacion_densa,vegetacion_densa,True,122,"291,654,568,277,956,650,959,53,148,612,979,961","0.261678,0.250118,0.233847,0.214220,0.199434,0.197886,0.196776,0.196278,0.194770,0.186582,0.183777,0.183598"
train,v5bpair_01127,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"158,367,359,819,600,591,630,708,544,834,868,576","0.260520,0.237821,0.231621,0.228371,0.219628,0.214807,0.214055,0.209592,0.202947,0.202816,0.200282,0.196623"
train,v5bpair_01128,suelo_urbano,suelo_urbano,True,122,"928,288,3,652,568,379,26,5,913,53,867,442","0.777834,0.772717,0.770229,0.715009,0.711052,0.678088,0.630652,0.626253,0.579598,0.553087,0.548563,0.538261"
train,v5bpair_01129,vegetacion_densa,vegetacion_densa,True,122,"275,650,794,961,612,648,706,374,204,194,837,654","0.297140,0.288331,0.266515,0.251347,0.249695,0.236381,0.231234,0.229288,0.221945,0.221512,0.217921,0.216822"
train,v5bpair_01130,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"998,904,571,959,915,879,198,674,709,1012,961,834","0.278151,0.243531,0.211690,0.197920,0.180590,0.170859,0.163451,0.155442,0.149630,0.145919,0.141641,0.140760"
train,v5bpair_01131,vegetacion_densa,vegetacion_densa,True,122,"961,905,583,976,794,204,269,291,654,959,148,605","0.271775,0.257586,0.256581,0.237461,0.228032,0.224818,0.217810,0.216591,0.204155,0.202884,0.201071,0.192146"
train,v5bpair_01132,vegetacion_densa,vegetacion_densa,True,122,"674,981,961,568,524,275,219,204,519,162,441,879","0.320708,0.299106,0.286201,0.263287,0.251642,0.247118,0.239409,0.233484,0.229267,0.228603,0.221704,0.220076"
train,v5bpair_01135,suelo_urbano,suelo_urbano,True,122,"568,956,756,913,140,1002,998,190,389,375,856,899","0.273070,0.253621,0.242084,0.220524,0.201698,0.201244,0.199338,0.197615,0.193956,0.188275,0.182997,0.180095"
train,v5bpair_01136,ozono_anomalo,ozono_anomalo,True,122,"692,1,1019,182,566,711,745,669,188,444,66,879","0.267989,0.261378,0.250050,0.239445,0.232331,0.216620,0.209723,0.203561,0.198797,0.196066,0.195492,0.195463"
train,v5bpair_01138,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,485,758,321,269,809,887,359,605,830,757,417","0.309916,0.267349,0.266453,0.255742,0.228432,0.216038,0.206315,0.202033,0.201385,0.195862,0.194836,0.194547"
train,v5bpair_01143,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"630,367,350,591,618,262,323,868,220,745,600,815","0.301864,0.248136,0.234390,0.232828,0.226180,0.225383,0.212701,0.210150,0.197229,0.193258,0.187138,0.186835"
train,v5bpair_01146,ozono_anomalo,ozono_anomalo,True,122,"660,377,201,541,669,990,978,321,270,538,974,293","0.292366,0.288093,0.280413,0.262416,0.259286,0.236741,0.221561,0.220198,0.218409,0.212006,0.200749,0.199715"
train,v5bpair_01147,suelo_urbano,suelo_urbano,True,122,"350,787,4,190,568,651,618,409,819,1002,140,956","0.240823,0.234544,0.216188,0.215154,0.209391,0.207980,0.207026,0.204114,0.202063,0.197549,0.191291,0.187476"
train,v5bpair_01148,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"566,1,1019,809,1018,758,711,841,617,905,489,456","0.339283,0.336835,0.311945,0.285115,0.279552,0.273555,0.269986,0.268988,0.262822,0.251422,0.248385,0.244550"
train,v5bpair_01150,ozono_anomalo,ozono_anomalo,True,122,"606,182,541,1,978,3,411,251,669,692,317,747","0.329288,0.307831,0.307453,0.306589,0.288929,0.282514,0.280242,0.274677,0.270660,0.270399,0.264935,0.246758"
train,v5bpair_01152,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,603,758,757,111,1,566,422,485,998,909,1018","0.290358,0.262489,0.225124,0.195801,0.194989,0.193032,0.191591,0.178689,0.175780,0.171522,0.168858,0.167721"
train,v5bpair_01153,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"269,204,721,1003,711,830,432,431,952,386,485,989","0.211107,0.190724,0.189156,0.181991,0.177124,0.171451,0.170244,0.168768,0.164489,0.164433,0.164000,0.156290"
train,v5bpair_01154,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"745,239,669,335,998,660,904,488,66,4,321,441","0.226358,0.214900,0.207968,0.203748,0.197194,0.181933,0.174453,0.172390,0.172134,0.168821,0.164424,0.163855"
train,v5bpair_01157,suelo_urbano,suelo_urbano,True,122,"3,928,652,288,568,5,379,442,53,913,26,350","0.605721,0.578241,0.540698,0.535722,0.519491,0.517598,0.479465,0.477818,0.442740,0.425469,0.400004,0.399971"
train,v5bpair_01159,vegetacion_densa,vegetacion_densa,True,122,"672,534,674,127,612,148,204,133,650,270,130,488","0.255557,0.225571,0.222974,0.222959,0.222794,0.214512,0.196767,0.196423,0.187322,0.184229,0.174586,0.171644"
train,v5bpair_01162,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"998,1,692,711,386,42,909,617,1018,269,321,422","0.234186,0.220707,0.212003,0.197627,0.195711,0.190636,0.181128,0.177857,0.171293,0.171207,0.170948,0.168959"
train,v5bpair_01164,suelo_urbano,suelo_urbano,True,122,"4,568,140,442,899,3,53,350,26,956,652,913","0.525027,0.521705,0.452290,0.397017,0.383023,0.378218,0.368766,0.361234,0.349177,0.348161,0.348087,0.317996"
train,v5bpair_01165,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"158,819,367,220,1006,961,855,127,600,591,745,108","0.239451,0.236330,0.208003,0.203637,0.187829,0.185905,0.181573,0.170073,0.169418,0.168894,0.165076,0.163298"
